Company,Year,KPI_Name,Value,Unit,GroundTruthCommonValue
Pinnacle Elastomers,2012,Corporate units - Mozambique,0.0,,
Pinnacle Elastomers,2012,Corporate units - Namibia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Nigeria,0.0,,
Pinnacle Elastomers,2012,Corporate units - Senegal,0.0,,
Pinnacle Elastomers,2012,Corporate units - South Africa,0.0,,
Pinnacle Elastomers,2012,Corporate units - Sudan,0.0,,
Pinnacle Elastomers,2012,Corporate units - United Rep. Of Tanzania,0.0,,
Pinnacle Elastomers,2012,Corporate units - Togo,0.0,,
Pinnacle Elastomers,2012,Corporate units - Tunisia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Zambia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Zimbabwe,0.0,,
Pinnacle Elastomers,2012,Corporate units - Other Africa,0.0,,
Pinnacle Elastomers,2012,Corporate units - Africa,0.0,,
Pinnacle Elastomers,2012,Corporate units - Bangladesh,0.0,,
Pinnacle Elastomers,2012,Corporate units - Brunei Darussalam,0.0,,
Pinnacle Elastomers,2012,Corporate units - Cambodia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Chinese Taipei,0.0,,
Pinnacle Elastomers,2012,Corporate units - India,0.0,,
Pinnacle Elastomers,2012,Corporate units - Indonesia,0.0,,
Pinnacle Elastomers,2012,Corporate units - DPR of Korea,0.0,,
Pinnacle Elastomers,2012,Corporate units - Malaysia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Mongolia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Myanmar,0.0,,
Pinnacle Elastomers,2012,Corporate units - Nepal,0.0,,
Pinnacle Elastomers,2012,Corporate units - Pakistan,0.0,,
Pinnacle Elastomers,2012,Corporate units - Philippines,0.0,,
Pinnacle Elastomers,2012,Corporate units - Singapore,0.0,,
Pinnacle Elastomers,2012,Corporate units - Sri Lanka,0.0,,
Pinnacle Elastomers,2012,Corporate units - Thailand,0.0,,
Pinnacle Elastomers,2012,Corporate units - Vietnam,0.0,,
Pinnacle Elastomers,2012,Corporate units - Other Asia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Asia,0.0,,
Pinnacle Elastomers,2012,Corporate units - People's Rep. Of China,0.0,,
Pinnacle Elastomers,2012,"Corporate units - Hong Kong, China",0.0,,
Pinnacle Elastomers,2012,Corporate units - China,0.0,,
Pinnacle Elastomers,2012,Corporate units - Argentina,0.0,,
Pinnacle Elastomers,2012,Corporate units - Bolivia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Brazil,0.0,,
Pinnacle Elastomers,2012,Corporate units - Colombia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Costa Rica,0.0,,
Pinnacle Elastomers,2012,Corporate units - Cuba,0.0,,
Pinnacle Elastomers,2012,Corporate units - Dominican Republic,0.0,,
Pinnacle Elastomers,2012,Corporate units - Ecuador,0.0,,
Pinnacle Elastomers,2012,Corporate units - El Salvador,0.0,,
Pinnacle Elastomers,2012,Corporate units - Guatemala,0.0,,
Pinnacle Elastomers,2012,Corporate units - Haiti,0.0,,
Pinnacle Elastomers,2012,Corporate units - Honduras,0.0,,
Pinnacle Elastomers,2012,Corporate units - Jamaica,0.0,,
Pinnacle Elastomers,2012,Corporate units - Netherlands Antilles,0.0,,
Pinnacle Elastomers,2012,Corporate units - Nicaragua,0.0,,
Pinnacle Elastomers,2012,Corporate units - Panama,0.0,,
Pinnacle Elastomers,2012,Corporate units - Paraguay,0.0,,
Pinnacle Elastomers,2012,Corporate units - Peru,0.0,,
Pinnacle Elastomers,2012,Corporate units - Trinidad and Tobago,0.0,,
Pinnacle Elastomers,2012,Corporate units - Uruguay,0.0,,
Pinnacle Elastomers,2012,Corporate units - Venezuela,0.0,,
Pinnacle Elastomers,2012,Corporate units - Other Non-OECD Americas,,,
Pinnacle Elastomers,2012,Corporate units - Non-OECD Americas,,,
Pinnacle Elastomers,2012,Corporate units - Bahrain,0.0,,
Pinnacle Elastomers,2012,Corporate units - Islamic Republic of Iran,0.0,,
Pinnacle Elastomers,2012,Corporate units - Iraq,0.0,,
Pinnacle Elastomers,2012,Corporate units - Jordan,0.0,,
Pinnacle Elastomers,2012,Corporate units - Kuwait,0.0,,
Pinnacle Elastomers,2012,Corporate units - Lebanon,0.0,,
Pinnacle Elastomers,2012,Corporate units - Oman,0.0,,
Pinnacle Elastomers,2012,Corporate units - Qatar,0.0,,
Pinnacle Elastomers,2012,Corporate units - Saudi Arabia,0.0,,
Pinnacle Elastomers,2012,Corporate units - Syrian Arab Republic,0.0,,
Pinnacle Elastomers,2012,Corporate units - United Arab Emirates,0.0,,
Pinnacle Elastomers,2012,Corporate units - Yemen,0.0,,
Pinnacle Elastomers,2012,Corporate units - Middle East,0.0,,
Pinnacle Elastomers,2012,Corporate units - Total non renewable electricity purchased,3325643.697366105,,
Pinnacle Elastomers,2012,Waste Production,829651.2580081782,,
Pinnacle Elastomers,2012,Total amount of Waste,349033335.5350543,lb,158318.72873201637
Pinnacle Elastomers,2012,Amount of waste sent to recovery,313203262.2586215,lb,142066.49413441264
Pinnacle Elastomers,2012,Amount of waste sent to elimination,16252.234597603732,,
Pinnacle Elastomers,2012,Waste recovery %,0.8973448389349208,,
Pinnacle Elastomers,2012,Waste elimination %,0.1026551610650792,,
Pinnacle Elastomers,2012,Waste Intensity - KPI,0.1908256357160321,,
Pinnacle Elastomers,2012,HS External Audit Sites,22.0,,
Pinnacle Elastomers,2012,HS Internal Audit Sites,23.0,,
Pinnacle Elastomers,2012,HS External Audit %,0.7586206896551724,,
Pinnacle Elastomers,2012,HS Internal Audit %,0.7931034482758621,,
Pinnacle Elastomers,2012,Total Employees,1369.0,,
Pinnacle Elastomers,2012,Female Employees,324.0,,
Pinnacle Elastomers,2012,Female Employees %,0.2366691015339664,,
Pinnacle Elastomers,2012,Board Total,8.0,,
Pinnacle Elastomers,2012,Female Board,2.0,,
Pinnacle Elastomers,2012,Female Board %,0.25,,
Pinnacle Elastomers,2012,SBT Total,29.0,,
Pinnacle Elastomers,2012,SBT Validated,8.0,,
Pinnacle Elastomers,2012,SBT Committed,10.0,,
Pinnacle Elastomers,2012,SBT Non-Committed,11.0,,
Pinnacle Elastomers,2013,Total no. of sites,35.0,,
Pinnacle Elastomers,2013,ISO 14001 sites,30.0,,
Pinnacle Elastomers,2013,% certified sites,0.8571428571428571,,
Pinnacle Elastomers,2013,Production,110405478.67984116,tire/year,839081.6379667927
Pinnacle Elastomers,2013,Water intake,6181255.7534440365,m3,6181255.7534440365
Pinnacle Elastomers,2013,Water intake - KPI,7.366691718367295,,
Pinnacle Elastomers,2013,Total Purchased Electricity,4741642.218028575,,
Pinnacle Elastomers,2013,Renewable Electricity Purchased,89518681.62803327,kWh,322267.25386091974
Pinnacle Elastomers,2013,Non-Renewable Electricity Purchased,1227604156.7132378,kWh,4419374.964167655
Pinnacle Elastomers,2013,Self-generated AND consumed electricity on-site,71875146.26815479,kWh,258750.52656535723
Pinnacle Elastomers,2013,Purchased Steam,228691147.7397749,kWh,823288.1318631897
Pinnacle Elastomers,2013,Sold Electricity,23214912.032434907,kWh,83573.68331676566
Pinnacle Elastomers,2013,Sold Steam,7267034.623146897,kWh,26161.32464332883
Pinnacle Elastomers,2013,Energy - Natural Gas,3257360.8121443405,GJ HHV,2974758.732551909
Pinnacle Elastomers,2013,Energy - Sub bituminous coal,1594626.6102012722,GJ HHV,1563359.421765953
Pinnacle Elastomers,2013,Energy - Brown coal briquettes,0.0,GJ HHV,0.0
Pinnacle Elastomers,2013,Energy - Other bituminous coal,505023.1622377933,GJ HHV,495120.74729195423
Pinnacle Elastomers,2013,Energy - Total Coal,2058480.1690579075,,
Pinnacle Elastomers,2013,Energy - Propane,5754.283521124517,GJ HHV,5303.487116243795
Pinnacle Elastomers,2013,Energy - Fuel Oil Heavy A,45522.98055386207,GJ HHV,42946.2080696812
Pinnacle Elastomers,2013,Energy - Fuel Oil Heavy C,126953.62821605364,GJ HHV,119767.57378872985
Pinnacle Elastomers,2013,Energy - Fuel Oil,162713.78185841104,,
Pinnacle Elastomers,2013,Energy - Diesel,48844.05294966702,GJ HHV,46079.29523553492
Pinnacle Elastomers,2013,Energy - Petrol,0.0,GJ HHV,0.0
Pinnacle Elastomers,2013,Energy - Biomass,0.0,GJ HHV,0.0
Pinnacle Elastomers,2013,Energy - Waste tires,0.0,lb,0.0
Pinnacle Elastomers,2013,Energy - LPG,0.0,GJ HHV,0.0
Pinnacle Elastomers,2013,Energy - Other,0.0,GJ HHV,0.0
Pinnacle Elastomers,2013,Total energy,10961281.334317036,,
Pinnacle Elastomers,2013,Total energy - KPI,13.063426534845512,,
Pinnacle Elastomers,2013,CO2 - Natural Gas,166883.96489616213,,
Pinnacle Elastomers,2013,CO2 - Sub bituminous coal,148519.14506776555,,
Pinnacle Elastomers,2013,CO2 - Brown coal briquettes,0.0,,
Pinnacle Elastomers,2013,CO2 - Other bituminous coal,47036.47099273565,,
Pinnacle Elastomers,2013,CO2 - Coal,195555.6160605012,,
Pinnacle Elastomers,2013,CO2 - Propane,334.6500370349835,,
Pinnacle Elastomers,2013,CO2 - Fuel Oil Heavy A,3324.0365045933245,,
Pinnacle Elastomers,2013,CO2 - Fuel Oil Heavy C,9270.010211247689,,
Pinnacle Elastomers,2013,CO2 - Fuel Oil,12594.046715841014,,
Pinnacle Elastomers,2013,CO2 - Diesel,3414.475776953137,,
Pinnacle Elastomers,2013,CO2 - Petrol,0.0,,
Pinnacle Elastomers,2013,CO2 - Biomass,0.0,,
Pinnacle Elastomers,2013,CO2 - Waste Tires,0.0,,
Pinnacle Elastomers,2013,CO2 - LPG,0.0,,
Pinnacle Elastomers,2013,CO2 - Other,0.0,,
Pinnacle Elastomers,2013,Total CO2 - Scope 1,378782.7534864925,,
Pinnacle Elastomers,2013,Total CO2 - Scope 2,565858.2901097037,,
Pinnacle Elastomers,2013,Total CO2,944641.0435961962,,
Pinnacle Elastomers,2013,Total CO2 - KPI,1.125803498554906,,
Pinnacle Elastomers,2013,Corporate units - Canada,0.0,,
Pinnacle Elastomers,2013,Corporate units -  Chile,,,
Pinnacle Elastomers,2013,Corporate units - Mexico,0.0,,
Pinnacle Elastomers,2013,Corporate units - United States,0.0,,
Pinnacle Elastomers,2013,Corporate units - OECD Americas,0.0,,
Pinnacle Elastomers,2013,Corporate units - Australia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Israel,0.0,,
Pinnacle Elastomers,2013,Corporate units - Japan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Korea,0.0,,
Pinnacle Elastomers,2013,Corporate units - New Zealand,0.0,,
Pinnacle Elastomers,2013,Corporate units - OECD Asia Oceania,0.0,,
Pinnacle Elastomers,2013,Corporate units - Austria,0.0,,
Pinnacle Elastomers,2013,Corporate units - Belgium,0.0,,
Pinnacle Elastomers,2013,Corporate units - Czech Republic,0.0,,
Pinnacle Elastomers,2013,Corporate units - Denmark,0.0,,
Pinnacle Elastomers,2013,Corporate units - Estonia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Finland,0.0,,
Pinnacle Elastomers,2013,Corporate units - France,0.0,,
Pinnacle Elastomers,2013,Corporate units - Germany,0.0,,
Pinnacle Elastomers,2013,Corporate units - Greece,0.0,,
Pinnacle Elastomers,2013,Corporate units - Hungary,0.0,,
Pinnacle Elastomers,2013,Corporate units - Iceland,0.0,,
Pinnacle Elastomers,2013,Corporate units - Ireland,0.0,,
Pinnacle Elastomers,2013,Corporate units - Italy,0.0,,
Pinnacle Elastomers,2013,Corporate units - Luxembourg,0.0,,
Pinnacle Elastomers,2013,Corporate units - Netherlands,0.0,,
Pinnacle Elastomers,2013,Corporate units - Norway,0.0,,
Pinnacle Elastomers,2013,Corporate units - Poland,0.0,,
Pinnacle Elastomers,2013,Corporate units - Portugal,0.0,,
Pinnacle Elastomers,2013,Corporate units - Slovak Republic,0.0,,
Pinnacle Elastomers,2013,Corporate units - Slovenia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Spain,0.0,,
Pinnacle Elastomers,2013,Corporate units - Sweden,0.0,,
Pinnacle Elastomers,2013,Corporate units - Switzerland,0.0,,
Pinnacle Elastomers,2013,Corporate units - Turkey,0.0,,
Pinnacle Elastomers,2013,Corporate units - United Kingdom,0.0,,
Pinnacle Elastomers,2013,Corporate units - OECD Europe,0.0,,
Pinnacle Elastomers,2013,Corporate units - European Union - 27,,,
Pinnacle Elastomers,2013,Corporate units - Non-OECD,,,
Pinnacle Elastomers,2013,Corporate units - Albania,0.0,,
Pinnacle Elastomers,2013,Corporate units - Armenia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Azerbaijan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Belarus,0.0,,
Pinnacle Elastomers,2013,Corporate units - Bosnia and Herzegovina,0.0,,
Pinnacle Elastomers,2013,Corporate units - Bulgaria,0.0,,
Pinnacle Elastomers,2013,Corporate units - Croatia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Cyprus,0.0,,
Pinnacle Elastomers,2013,Corporate units - Georgia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Gibraltar,0.0,,
Pinnacle Elastomers,2013,Corporate units - Kazakhstan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Kosovo,0.0,,
Pinnacle Elastomers,2013,Corporate units - Kyrgyzstan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Latvia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Lithuania,0.0,,
Pinnacle Elastomers,2013,Corporate units - FYR of Macedonia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Malta,0.0,,
Pinnacle Elastomers,2013,Corporate units - Republic of Moldova,0.0,,
Pinnacle Elastomers,2013,Corporate units - Montenegro,0.0,,
Pinnacle Elastomers,2013,Corporate units - Romania,0.0,,
Pinnacle Elastomers,2013,Corporate units - Russian Federation,0.0,,
Pinnacle Elastomers,2013,Corporate units - Serbia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Tajikistan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Turkmenistan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Ukraine,0.0,,
Pinnacle Elastomers,2013,Corporate units - Uzbekistan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Non-OECD Europe and Eurasia,,,
Pinnacle Elastomers,2013,Corporate units - Algeria,0.0,,
Pinnacle Elastomers,2013,Corporate units - Angola,0.0,,
Pinnacle Elastomers,2013,Corporate units - Benin,0.0,,
Pinnacle Elastomers,2013,Corporate units - Botswana,0.0,,
Pinnacle Elastomers,2013,Corporate units - Cameroon,0.0,,
Pinnacle Elastomers,2013,Corporate units - Congo,0.0,,
Pinnacle Elastomers,2013,Corporate units - Dem. Rep. Of Congo,0.0,,
Pinnacle Elastomers,2013,Corporate units - Côte d'Ivoire,0.0,,
Pinnacle Elastomers,2013,Corporate units - Egypt,0.0,,
Pinnacle Elastomers,2013,Corporate units - Eritrea,0.0,,
Pinnacle Elastomers,2013,Corporate units - Ethiopia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Gabon,0.0,,
Pinnacle Elastomers,2013,Corporate units - Ghana,0.0,,
Pinnacle Elastomers,2013,Corporate units - Kenya,0.0,,
Pinnacle Elastomers,2013,Corporate units - Libya,0.0,,
Pinnacle Elastomers,2013,Corporate units - Morocco,0.0,,
Pinnacle Elastomers,2013,Corporate units - Mozambique,0.0,,
Pinnacle Elastomers,2013,Corporate units - Namibia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Nigeria,0.0,,
Pinnacle Elastomers,2013,Corporate units - Senegal,0.0,,
Pinnacle Elastomers,2013,Corporate units - South Africa,0.0,,
Pinnacle Elastomers,2013,Corporate units - Sudan,0.0,,
Pinnacle Elastomers,2013,Corporate units - United Rep. Of Tanzania,0.0,,
Pinnacle Elastomers,2013,Corporate units - Togo,0.0,,
Pinnacle Elastomers,2013,Corporate units - Tunisia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Zambia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Zimbabwe,0.0,,
Pinnacle Elastomers,2013,Corporate units - Other Africa,0.0,,
Pinnacle Elastomers,2013,Corporate units - Africa,0.0,,
Pinnacle Elastomers,2013,Corporate units - Bangladesh,0.0,,
Pinnacle Elastomers,2013,Corporate units - Brunei Darussalam,0.0,,
Pinnacle Elastomers,2013,Corporate units - Cambodia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Chinese Taipei,0.0,,
Pinnacle Elastomers,2013,Corporate units - India,0.0,,
Pinnacle Elastomers,2013,Corporate units - Indonesia,0.0,,
Pinnacle Elastomers,2013,Corporate units - DPR of Korea,0.0,,
Pinnacle Elastomers,2013,Corporate units - Malaysia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Mongolia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Myanmar,0.0,,
Pinnacle Elastomers,2013,Corporate units - Nepal,0.0,,
Pinnacle Elastomers,2013,Corporate units - Pakistan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Philippines,0.0,,
Pinnacle Elastomers,2013,Corporate units - Singapore,0.0,,
Pinnacle Elastomers,2013,Corporate units - Sri Lanka,0.0,,
Pinnacle Elastomers,2013,Corporate units - Thailand,0.0,,
Pinnacle Elastomers,2013,Corporate units - Vietnam,0.0,,
Pinnacle Elastomers,2013,Corporate units - Other Asia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Asia,0.0,,
Pinnacle Elastomers,2013,Corporate units - People's Rep. Of China,0.0,,
Pinnacle Elastomers,2013,"Corporate units - Hong Kong, China",0.0,,
Pinnacle Elastomers,2013,Corporate units - China,0.0,,
Pinnacle Elastomers,2013,Corporate units - Argentina,0.0,,
Pinnacle Elastomers,2013,Corporate units - Bolivia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Brazil,0.0,,
Pinnacle Elastomers,2013,Corporate units - Colombia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Costa Rica,0.0,,
Pinnacle Elastomers,2013,Corporate units - Cuba,0.0,,
Pinnacle Elastomers,2013,Corporate units - Dominican Republic,0.0,,
Pinnacle Elastomers,2013,Corporate units - Ecuador,0.0,,
Pinnacle Elastomers,2013,Corporate units - El Salvador,0.0,,
Pinnacle Elastomers,2013,Corporate units - Guatemala,0.0,,
Pinnacle Elastomers,2013,Corporate units - Haiti,0.0,,
Pinnacle Elastomers,2013,Corporate units - Honduras,0.0,,
Pinnacle Elastomers,2013,Corporate units - Jamaica,0.0,,
Pinnacle Elastomers,2013,Corporate units - Netherlands Antilles,0.0,,
Pinnacle Elastomers,2013,Corporate units - Nicaragua,0.0,,
Pinnacle Elastomers,2013,Corporate units - Panama,0.0,,
Pinnacle Elastomers,2013,Corporate units - Paraguay,0.0,,
Pinnacle Elastomers,2013,Corporate units - Peru,0.0,,
Pinnacle Elastomers,2013,Corporate units - Trinidad and Tobago,0.0,,
Pinnacle Elastomers,2013,Corporate units - Uruguay,0.0,,
Pinnacle Elastomers,2013,Corporate units - Venezuela,0.0,,
Pinnacle Elastomers,2013,Corporate units - Other Non-OECD Americas,,,
Pinnacle Elastomers,2013,Corporate units - Non-OECD Americas,,,
Pinnacle Elastomers,2013,Corporate units - Bahrain,0.0,,
Pinnacle Elastomers,2013,Corporate units - Islamic Republic of Iran,0.0,,
Pinnacle Elastomers,2013,Corporate units - Iraq,0.0,,
Pinnacle Elastomers,2013,Corporate units - Jordan,0.0,,
Pinnacle Elastomers,2013,Corporate units - Kuwait,0.0,,
Pinnacle Elastomers,2013,Corporate units - Lebanon,0.0,,
Pinnacle Elastomers,2013,Corporate units - Oman,0.0,,
Pinnacle Elastomers,2013,Corporate units - Qatar,0.0,,
Pinnacle Elastomers,2013,Corporate units - Saudi Arabia,0.0,,
Pinnacle Elastomers,2013,Corporate units - Syrian Arab Republic,0.0,,
Pinnacle Elastomers,2013,Corporate units - United Arab Emirates,0.0,,
Pinnacle Elastomers,2013,Corporate units - Yemen,0.0,,
Pinnacle Elastomers,2013,Corporate units - Middle East,0.0,,
Pinnacle Elastomers,2013,Corporate units - Total non renewable electricity purchased,4419374.964167655,,
Pinnacle Elastomers,2013,Waste Production,839081.6379667927,,
Pinnacle Elastomers,2013,Total amount of Waste,210711779.52679864,lb,95577.17749911964
Pinnacle Elastomers,2013,Amount of waste sent to recovery,189838643.0221587,lb,86109.28976570701
Pinnacle Elastomers,2013,Amount of waste sent to elimination,9467.88773341263,,
Pinnacle Elastomers,2013,Waste recovery %,0.9009398688980972,,
Pinnacle Elastomers,2013,Waste elimination %,0.0990601311019028,,
Pinnacle Elastomers,2013,Waste Intensity - KPI,0.1139068872138782,,
Pinnacle Elastomers,2013,HS External Audit Sites,23.0,,
Pinnacle Elastomers,2013,HS Internal Audit Sites,29.0,,
Pinnacle Elastomers,2013,HS External Audit %,0.6571428571428571,,
Pinnacle Elastomers,2013,HS Internal Audit %,0.8285714285714286,,
Pinnacle Elastomers,2013,Total Employees,1390.0,,
Pinnacle Elastomers,2013,Female Employees,507.0,,
Pinnacle Elastomers,2013,Female Employees %,0.3647482014388489,,
Pinnacle Elastomers,2013,Board Total,14.0,,
Pinnacle Elastomers,2013,Female Board,4.0,,
Pinnacle Elastomers,2013,Female Board %,0.2857142857142857,,
Pinnacle Elastomers,2013,SBT Total,35.0,,
Pinnacle Elastomers,2013,SBT Validated,14.0,,
Pinnacle Elastomers,2013,SBT Committed,10.0,,
Pinnacle Elastomers,2013,SBT Non-Committed,11.0,,
Pinnacle Elastomers,2014,Total no. of sites,30.0,,
Pinnacle Elastomers,2014,ISO 14001 sites,25.0,,
Pinnacle Elastomers,2014,% certified sites,0.8333333333333334,,
Pinnacle Elastomers,2014,Production,112918275.1862909,tire/year,858178.8914158109
Pinnacle Elastomers,2014,Water intake,7802497.642287277,m3,7802497.642287277
Pinnacle Elastomers,2014,Water intake - KPI,9.091924446445928,,
Pinnacle Elastomers,2014,Total Purchased Electricity,3598763.0863572904,,
Pinnacle Elastomers,2014,Renewable Electricity Purchased,65165482.70186157,kWh,234595.73772670163
Pinnacle Elastomers,2014,Non-Renewable Electricity Purchased,934490930.1751636,kWh,3364167.348630589
Pinnacle Elastomers,2014,Self-generated AND consumed electricity on-site,77749080.3938832,kWh,279896.6894179795
Pinnacle Elastomers,2014,Purchased Steam,334291771.67193455,kWh,1203450.3780189643
Pinnacle Elastomers,2014,Sold Electricity,8197632.696117165,kWh,29511.4777060218
Pinnacle Elastomers,2014,Sold Steam,33554648.42382364,kWh,120796.7343257651
Pinnacle Elastomers,2014,Energy - Natural Gas,1898950.866657524,GJ HHV,1734201.7047100677
Pinnacle Elastomers,2014,Energy - Sub bituminous coal,0.0,GJ HHV,0.0
Pinnacle Elastomers,2014,Energy - Brown coal briquettes,0.0,GJ HHV,0.0
Pinnacle Elastomers,2014,Energy - Other bituminous coal,0.0,GJ HHV,0.0
Pinnacle Elastomers,2014,Energy - Total Coal,0.0,,
Pinnacle Elastomers,2014,Energy - Propane,20039.43462324273,GJ HHV,18469.5249983804
Pinnacle Elastomers,2014,Energy - Fuel Oil Heavy A,63098.886088156345,GJ HHV,59527.25102656258
Pinnacle Elastomers,2014,Energy - Fuel Oil Heavy C,135956.99400272494,GJ HHV,128261.31509691032
Pinnacle Elastomers,2014,Energy - Fuel Oil,187788.5661234729,,
Pinnacle Elastomers,2014,Energy - Diesel,22472.61681429473,GJ HHV,21200.581900278048
Pinnacle Elastomers,2014,Energy - Petrol,0.0,GJ HHV,0.0
Pinnacle Elastomers,2014,Energy - Biomass,136191.2303384383,GJ HHV,112091.54760365291
Pinnacle Elastomers,2014,Energy - Waste tires,0.0,lb,0.0
Pinnacle Elastomers,2014,Energy - LPG,17614.915364331428,GJ HHV,16234.945036250165
Pinnacle Elastomers,2014,Energy - Other,19204.917046393995,GJ HHV,18117.84627018301
Pinnacle Elastomers,2014,Total energy,7039906.658404732,,
Pinnacle Elastomers,2014,Total energy - KPI,8.203309040601544,,
Pinnacle Elastomers,2014,CO2 - Natural Gas,97288.71563423476,,
Pinnacle Elastomers,2014,CO2 - Sub bituminous coal,0.0,,
Pinnacle Elastomers,2014,CO2 - Brown coal briquettes,0.0,,
Pinnacle Elastomers,2014,CO2 - Other bituminous coal,0.0,,
Pinnacle Elastomers,2014,CO2 - Coal,0.0,,
Pinnacle Elastomers,2014,CO2 - Propane,1165.4270273978034,,
Pinnacle Elastomers,2014,CO2 - Fuel Oil Heavy A,4607.409229455944,,
Pinnacle Elastomers,2014,CO2 - Fuel Oil Heavy C,9927.425788500856,,
Pinnacle Elastomers,2014,CO2 - Fuel Oil,14534.835017956802,,
Pinnacle Elastomers,2014,CO2 - Diesel,1570.9631188106034,,
Pinnacle Elastomers,2014,CO2 - Petrol,0.0,,
Pinnacle Elastomers,2014,CO2 - Biomass,0.0,,
Pinnacle Elastomers,2014,CO2 - Waste Tires,0.0,,
Pinnacle Elastomers,2014,CO2 - LPG,1024.4250317873853,,
Pinnacle Elastomers,2014,CO2 - Other,1322.6027777233598,,
Pinnacle Elastomers,2014,Total CO2 - Scope 1,116906.96860791072,,
Pinnacle Elastomers,2014,Total CO2 - Scope 2,471120.77155384526,,
Pinnacle Elastomers,2014,Total CO2,588027.7401617559,,
Pinnacle Elastomers,2014,Total CO2 - KPI,0.6852041527048474,,
Pinnacle Elastomers,2014,Corporate units - Canada,0.0,,
Pinnacle Elastomers,2014,Corporate units -  Chile,,,
Pinnacle Elastomers,2014,Corporate units - Mexico,0.0,,
Pinnacle Elastomers,2014,Corporate units - United States,0.0,,
Pinnacle Elastomers,2014,Corporate units - OECD Americas,0.0,,
Pinnacle Elastomers,2014,Corporate units - Australia,0.0,,
Pinnacle Elastomers,2014,Corporate units - Israel,0.0,,
Pinnacle Elastomers,2014,Corporate units - Japan,0.0,,
Pinnacle Elastomers,2014,Corporate units - Korea,0.0,,
Pinnacle Elastomers,2014,Corporate units - New Zealand,0.0,,
Pinnacle Elastomers,2014,Corporate units - OECD Asia Oceania,0.0,,
Pinnacle Elastomers,2014,Corporate units - Austria,0.0,,
Pinnacle Elastomers,2014,Corporate units - Belgium,0.0,,
Pinnacle Elastomers,2014,Corporate units - Czech Republic,0.0,,
Pinnacle Elastomers,2014,Corporate units - Denmark,0.0,,
Pinnacle Elastomers,2014,Corporate units - Estonia,0.0,,
Pinnacle Elastomers,2014,Corporate units - Finland,0.0,,
Pinnacle Elastomers,2014,Corporate units - France,0.0,,
Pinnacle Elastomers,2014,Corporate units - Germany,0.0,,
Pinnacle Elastomers,2014,Corporate units - Greece,0.0,,
Pinnacle Elastomers,2014,Corporate units - Hungary,0.0,,
Pinnacle Elastomers,2014,Corporate units - Iceland,0.0,,
Pinnacle Elastomers,2014,Corporate units - Ireland,0.0,,
Pinnacle Elastomers,2014,Corporate units - Italy,0.0,,
Pinnacle Elastomers,2014,Corporate units - Luxembourg,0.0,,
Pinnacle Elastomers,2014,Corporate units - Netherlands,0.0,,
Pinnacle Elastomers,2014,Corporate units - Norway,0.0,,
Pinnacle Elastomers,2014,Corporate units - Poland,0.0,,
Pinnacle Elastomers,2014,Corporate units - Portugal,0.0,,
Pinnacle Elastomers,2014,Corporate units - Slovak Republic,0.0,,
Pinnacle Elastomers,2014,Corporate units - Slovenia,0.0,,
Pinnacle Elastomers,2014,Corporate units - Spain,0.0,,
Pinnacle Elastomers,2014,Corporate units - Sweden,0.0,,
Pinnacle Elastomers,2014,Corporate units - Switzerland,0.0,,
Pinnacle Elastomers,2014,Corporate units - Turkey,0.0,,
Pinnacle Elastomers,2014,Corporate units - United Kingdom,0.0,,
Pinnacle Elastomers,2014,Corporate units - OECD Europe,0.0,,
Pinnacle Elastomers,2014,Corporate units - European Union - 27,,,
